id,name,host_id,host_since,host_total_listings_count,latitude,longitude,neighbourhood_cleansed,property_type,room_type,square_feet,price,review_scores_rating,z_score
1162686,Rento habitacion privada,6359246,2013-05-13,1,19.42916,-99.20185,Miguel Hidalgo,Apartment,Private room,,2674.0,,0.3409018722696592
1164876,Beautiful designer artists home..,212109,2010-08-24,4,19.35051,-99.15265,Coyoacán,House,Entire home/apt,,4635.0,100.0,0.8092960049266729
1167552,"Cuarto Amplio con Estudio, Roma DF.",6393641,2013-05-14,1,19.41491,-99.15684,Cuauhtémoc,House,Private room,,750.0,98.0,-0.11865463524288256
1170780,"Renew Room, near to Condesa",6409883,2013-05-15,2,19.39174,-99.18851,Benito Juárez,Apartment,Private room,0.0,459.0,99.0,-0.18816136273048634
1187817,Suite 1 - Suites Condesa Mexico,4326326,2012-12-04,6,19.40915,-99.17321,Cuauhtémoc,Apartment,Entire home/apt,,818.0,93.0,-0.1024125133557449
1208312,"Private Room & Terrace in La Condesa, Mexico City",6598890,2013-05-27,1,19.4042,-99.17312,Cuauhtémoc,Apartment,Private room,,973.0,,-0.06539002964241644
1211383,Room & bathroom in great house!,212109,2010-08-24,4,19.35529,-99.163,Coyoacán,House,Private room,,869.0,95.0,-0.09023092194039167
1226234,Cosy apartment in Polanco near park,6688806,2013-06-01,1,19.42834,-99.19382,Miguel Hidalgo,Apartment,Entire home/apt,,2675.0,100.0,0.34114072700329356
1233187,Small apartment in Coyoacan,4079778,2012-11-06,4,19.34242,-99.15955,Coyoacán,Apartment,Private room,237.0,372.0,100.0,-0.20894172455667714
1236668,Contemporary apt. in historic spot ,5525131,2013-03-19,2,19.433120000000002,-99.13379,Cuauhtémoc,Apartment,Entire home/apt,,1810.0,55.0,0.13453138240955728
1283294,"Loft! Pool & Gym, WiFi Front American Embassy",5755202,2013-04-03,44,19.42801,-99.16467,Cuauhtémoc,Apartment,Entire home/apt,,1950.0,98.0,0.1679710451183701
1286695,"Comfortable, beautiful and convenient pied à terre",6998716,2013-06-19,1,19.43545,-99.18216,Miguel Hidalgo,Apartment,Entire home/apt,,1245.0,93.0,-0.0004215420938658393
1288566,Luxury Loft-Style Apartment in Vibrant Polanco Neighborhood,540705,2011-04-27,3,19.43202,-99.19624,Miguel Hidalgo,Apartment,Entire home/apt,,4146.0,98.0,0.6924960401794624
1309198,¡ Hermosa habitación en la Ciudad de México !,7116734,2013-06-25,4,19.34368,-99.12719,Coyoacán,House,Private room,0.0,290.0,100.0,-0.22852781271469608
1324525,Comfortable stay at sunny flat,7189850,2013-06-30,1,19.38352,-99.16603,Benito Juárez,Apartment,Private room,0.0,490.0,100.0,-0.18075686598782065
1335688,Big Room private bathroom & balcony,7242746,2013-07-02,2,19.36151,-99.19838,Álvaro Obregón,House,Private room,,602.0,100.0,-0.15400513582077038
1337735,Beautiful flat in amazing location,6775211,2013-06-06,1,19.43009,-99.19555,Miguel Hidalgo,Apartment,Entire home/apt,,2118.0,96.0,0.20809864036894546
1344188,WTC Panoramic Penthouse room w/own bath,7271395,2013-07-03,1,19.3936,-99.17551,Benito Juárez,Apartment,Private room,323.0,656.0,99.0,-0.141106980204514
1363110,"Hermosa recámara, cerca La Condesa",6409883,2013-05-15,2,19.39145,-99.18701,Benito Juárez,Apartment,Private room,237.0,475.0,98.0,-0.1843396869923363
1378164,Departamento con terraza junto al metro,2492211,2012-05-29,1,19.39709,-99.13851,Benito Juárez,Apartment,Entire home/apt,,249.0,90.0,-0.23832085679370554
1380783,Chic Room in Luxury Polanco,7477163,2013-07-14,1,19.427429999999998,-99.19306999999999,Miguel Hidalgo,Apartment,Private room,0.0,1858.0,99.0,0.1459964096240074
1391370,mini room good price 4 longer stay,2269083,2012-05-01,5,19.44357,-99.18776,Miguel Hidalgo,Apartment,Private room,,226.0,90.0,-0.24381451566729623
1397329,Apartment Malintzin 2,7007289,2013-06-19,2,19.36523,-99.1392,Benito Juárez,Apartment,Entire home/apt,0.0,646.0,,-0.1434955275408578
1403168,Habitación disponible,7569372,2013-07-18,1,19.40427,-99.17928,Miguel Hidalgo,Apartment,Private room,,702.0,100.0,-0.13011966245733267
1403218,OASIS 4 IN THE CEN. OF MEX CITY,3777702,2012-10-06,6,19.44339,-99.14735999999999,Cuauhtémoc,House,Private room,,455.0,96.0,-0.18911678166502383
1404363,Beautiful sunny loft in Del Valle,5341352,2013-03-06,3,19.378320000000002,-99.17316,Benito Juárez,Loft,Entire home/apt,,962.0,96.0,-0.06801743171239459
1411454,Modern Suite in Roma Mansion,7609684,2013-07-20,6,19.41702,-99.16712,Cuauhtémoc,Apartment,Entire home/apt,,1409.0,98.0,0.03875063422217202
1428423,SUPER HABITACIÓN,7681297,2013-07-23,1,19.38221,-99.17121,Benito Juárez,Apartment,Private room,,1070.0,,-0.04222112047988185
1429120,Great location & security single bedroom Apartment,6203086,2013-05-02,3,19.36891,-99.1801,Benito Juárez,Apartment,Private room,,306.0,95.0,-0.22470613697654604
1441365,Fancy Furnished Apartment & Great Location,7738527,2013-07-26,3,19.42225,-99.17296,Cuauhtémoc,Apartment,Entire home/apt,,1705.0,96.0,0.10945163537794768
1441434,For foreign business guest+spa+jacuzzi,7740056,2013-07-26,2,19.427970000000002,-99.16129000000001,Cuauhtémoc,Apartment,Entire home/apt,840.0,1932.0,98.0,0.1636716599129513
1455119,Quiet and beautiful room Xochimilco,3941419,2012-10-21,1,19.273989999999998,-99.12127,Xochimilco,House,Private room,,847.0,,-0.09548572608034797
1460613,Centro Historico - The Balcony,3285196,2012-08-16,10,19.4332,-99.13846,Cuauhtémoc,Loft,Entire home/apt,,1471.0,98.0,0.05355962770750341
1462549,Charming loft near Reforma Ave.,7838265,2013-07-31,16,19.42833,-99.17634,Miguel Hidalgo,Apartment,Entire home/apt,,1494.0,99.0,0.059053286581094086
1476127,Acogedora habitación en penthouse con excelente vista,7900007,2013-08-02,3,19.38021,-99.16878,Benito Juárez,Apartment,Private room,,580.0,99.0,-0.15925993996072668
1483498,"Sunny, Peaceful & Beauty  Apt / 2rooms 1.5 baths",7936694,2013-08-04,8,19.41116,-99.17872,Cuauhtémoc,Apartment,Entire home/apt,,1245.0,96.0,-0.0004215420938658393
1483664,Short/Long Term near Coyoacan&Cntr Nat delas Artes,6373011,2013-05-13,1,19.35643,-99.12227,Coyoacán,Condominium,Private room,,1003.0,100.0,-0.058224387633385125
1511307,PASEO DE LA REFORMAPOOL+SPA+GYM,7473312,2013-07-14,3,19.43335,-99.15476,Cuauhtémoc,Loft,Entire home/apt,,2580.0,93.0,0.3184495273080277
1514815,Comfy double room w/full breakfast!!!,8069764,2013-08-10,8,19.42376,-99.15455,Cuauhtémoc,Bed and breakfast,Private room,,950.0,94.0,-0.07088368851600711
1526333,Coyoacan downtown private room,5507751,2013-03-17,2,19.34648,-99.1594,Coyoacán,House,Private room,,446.0,99.0,-0.19126647426773324
1544767,Spaciocius loft in Coyoacan,4079778,2012-11-06,4,19.34378,-99.15994,Coyoacán,Loft,Entire home/apt,0.0,892.0,90.0,-0.08473726306680099
1547284,Great sunny apartment in Del Valle,5341352,2013-03-06,3,19.37845,-99.17226,Benito Juárez,Apartment,Entire home/apt,,580.0,99.0,-0.15925993996072668
1555819,New Suite in Vintage Home in Roma/Condesa,8282570,2013-08-20,6,19.41733,-99.16708,Cuauhtémoc,Apartment,Entire home/apt,,1659.0,97.0,0.09846431763076632
1565220,Descansa en la Suite de la Abuelita San Angel CDMX,2518152,2012-06-01,7,19.34615,-99.19062,Álvaro Obregón,Boutique hotel,Hotel room,,3009.0,99.0,0.42091820803717556
1571327,CUTE&COZY CENTRAL 2min walk subway,8355403,2013-08-24,17,19.372320000000002,-99.14636999999999,Benito Juárez,Apartment,Private room,,557.0,95.0,-0.16475359883431737
1589621,Big room w/balcony ideally located at home-gallery,7294169,2013-07-05,1,19.42887,-99.15515,Cuauhtémoc,Apartment,Private room,,407.0,93.0,-0.20058180887947394
1598615,The House of Villa Mural; 4 Suites; per year stays,519159,2011-04-18,10,19.4014,-99.18335,Miguel Hidalgo,Villa,Entire home/apt,,2240.0,98.0,0.2372389178723395
1599474,POLANCO The greatest room in the best location.,8098515,2013-08-12,2,19.438679999999998,-99.21314,Miguel Hidalgo,Apartment,Private room,,1049.0,97.0,-0.04723706988620377
1627630,Recline on the Terrace of this 1920s Art Nouveau Mansion,8282570,2013-08-20,6,19.41623,-99.16735,Cuauhtémoc,Apartment,Entire home/apt,,1659.0,98.0,0.09846431763076632
1644188,Fabulous Apt heart of Polanco!,8714971,2013-09-08,2,19.429779999999997,-99.19341999999999,Miguel Hidalgo,Apartment,Entire home/apt,,2787.0,92.0,0.3678924571703438
1662282,Roma Norte apt. sleeps 2 (-4),4378849,2012-12-11,1,19.4154,-99.15701,Cuauhtémoc,Apartment,Entire home/apt,,1818.0,92.0,0.13644222027863231
1664823,Nice Apartment México City (Narvarte),8818735,2013-09-13,2,19.40239,-99.15767,Benito Juárez,Apartment,Entire home/apt,,892.0,94.0,-0.08473726306680099
1676923,Two Floor apartment in Porfirian Town House,1971675,2012-03-19,2,19.41975,-99.15769,Cuauhtémoc,Loft,Entire home/apt,,2227.0,98.0,0.2341338063350926
1689161,"Cozy apartment in Condesa, Mexico",8879557,2013-09-16,1,19.41105,-99.17436,Cuauhtémoc,Apartment,Entire home/apt,,1727.0,95.0,0.11470643951790398
1727725,"Descansa en la suite del geógrafo, San Angel CDMX",2518152,2012-06-01,7,19.34915,-99.19397,Álvaro Obregón,Bed and breakfast,Private room,,2602.0,99.0,0.32370433144798405
1736063,"Cómodo Estudio del Botánico, San Angel CDMX",2518152,2012-06-01,7,19.34906,-99.19336,Álvaro Obregón,Boutique hotel,Hotel room,,2207.0,96.0,0.22935671166240504
1751062,Private room with bathroom for woman,8155176,2013-08-14,1,19.46817,-99.16691,Azcapotzalco,House,Private room,,334.0,,-0.21801820443478348
1768385,Amazing location /  Behind Hilton Hotel,1004821,2011-08-22,18,19.43432,-99.14581,Cuauhtémoc,Condominium,Entire home/apt,,1477.0,95.0,0.054992756109309676
1780789,Centric Spacious Home @ La Condesa,4523316,2012-12-29,3,19.411089999999998,-99.16789,Cuauhtémoc,Apartment,Private room,,727.0,99.0,-0.12414829411647324
1826212,nice apartment in colonia del Valle,9556116,2013-10-21,1,19.381439999999998,-99.17096,Benito Juárez,Apartment,Entire home/apt,,580.0,96.0,-0.15925993996072668
1850394,2 bedroom Designers PH w/Roof garden,9664207,2013-10-27,2,19.43122,-99.15562,Cuauhtémoc,Apartment,Entire home/apt,,2059.0,96.0,0.1940062110845172
1877286,Exclusive Suite W/Pool Reforma Near Condesa & Roma,5755202,2013-04-03,44,19.42804,-99.16463,Cuauhtémoc,Apartment,Entire home/apt,0.0,2376.0,93.0,0.2697231616466148
1890998,Cozy Loft at great location,3320356,2012-08-20,3,19.42149,-99.16888,Cuauhtémoc,Apartment,Entire home/apt,700.0,2218.0,97.0,0.2319841137323832
1901884,"DF-Roma Norte,¡Best place to stay!",1914525,2012-03-13,1,19.39024,-99.17729,Benito Juárez,Apartment,Private room,,535.0,98.0,-0.17000840297427366
1905663,2 BR House in the Colonia Roma,9891484,2013-11-08,1,19.40915,-99.16230999999999,Cuauhtémoc,House,Entire home/apt,,1136.0,100.0,-0.026456708060012955
1906586,"Deluxe double room w/King size bed, breakfast incl",8069764,2013-08-10,8,19.42391,-99.15619000000001,Cuauhtémoc,Bed and breakfast,Private room,,1154.0,93.0,-0.022157322854594166
1915601,CUTE&COZY II CENTR 2 min walk subwa,8355403,2013-08-24,17,19.37135,-99.14474,Benito Juárez,Apartment,Private room,,669.0,93.0,-0.1380018686672671
1919273,"bonito, roma norte, ubicadísimo",9949877,2013-11-11,2,19.4221,-99.16886,Cuauhtémoc,Apartment,Private room,,407.0,94.0,-0.20058180887947394
1919310,"Great location, nice apartment",9949877,2013-11-11,2,19.42225,-99.16714,Cuauhtémoc,Apartment,Private room,,385.0,93.0,-0.20583661301943024
1919438,Great 1920's Brownstone La Juárez,3494399,2012-09-06,1,19.420720000000003,-99.15759,Cuauhtémoc,Loft,Entire home/apt,,2159.0,92.0,0.21789168444795493
1920070,Mountain Oasis surrender by trees ,9953466,2013-11-11,1,19.24278,-99.17220999999999,Tlalpan,House,Private room,,437.0,100.0,-0.19341616687044264
1925256,"Cómodo Estudio del Arqueólogo, San Angel CDMX",2518152,2012-06-01,7,19.348879999999998,-99.19277,Álvaro Obregón,Boutique hotel,Private room,,2207.0,99.0,0.22935671166240504
1945351,"Private room, with private bathroom. Near COLMEX",340030,2011-01-08,3,19.283720000000002,-99.21666,Tlalpan,House,Private room,,669.0,100.0,-0.1380018686672671
1949644,"Depa  2 cuartos, Roma Condesa",10081994,2013-11-17,1,19.410629999999998,-99.16575,Cuauhtémoc,Apartment,Entire home/apt,,1091.0,98.0,-0.03720517107355993
1949769,CUTE&COZY APART CENT 2 min walk sub,8355403,2013-08-24,17,19.372320000000002,-99.14494,Benito Juárez,Apartment,Entire home/apt,,1783.0,96.0,0.1280823046014291
1960343,Characterful Balcony Apartment in an 18th-Century Building,3285196,2012-08-16,10,19.43275,-99.139,Cuauhtémoc,Loft,Entire home/apt,,2105.0,97.0,0.20499352883169855
1967028,Cozy Chic Apt In Mexico City !,3440521,2012-09-01,1,19.43931,-99.16368,Cuauhtémoc,Apartment,Entire home/apt,,1409.0,91.0,0.03875063422217202
1988412,Renting minimum one year. Nice apt Narvarte,10128524,2013-11-19,1,19.38597,-99.15545,Benito Juárez,Apartment,Entire home/apt,,1003.0,96.0,-0.058224387633385125
1999474,Big sunny flat Plaza Rio de Janeiro,10300365,2013-11-27,1,19.41979,-99.16363,Cuauhtémoc,Apartment,Entire home/apt,,2205.0,95.0,0.2288790021951363
2007564,Lovely Bright Studio in Perfect Location!,9155234,2013-10-01,1,19.40268,-99.17152,Miguel Hidalgo,Loft,Entire home/apt,,656.0,97.0,-0.141106980204514
2015276,Walk to Museums from an Elegant Apartment with a Balcony,5974590,2013-04-17,19,19.42858,-99.18141999999999,Miguel Hidalgo,Apartment,Entire home/apt,0.0,2876.0,93.0,0.3891505284638034
2030859,MASTER ROOM IN THE GREAT HOUSE,790208,2011-07-07,4,19.406579999999998,-99.18760999999999,Miguel Hidalgo,House,Private room,603.0,996.0,97.0,-0.059896370768825764
2032342,"Charming, cozy house in coolest area!! 3 bedrooms!",10433685,2013-12-04,2,19.4144,-99.15679,Cuauhtémoc,House,Entire home/apt,,977.0,92.0,-0.06443461070787893
2045772,Mexico City Apartment in Downtown,1996741,2012-03-23,1,19.41855,-99.13668,Cuauhtémoc,Apartment,Entire home/apt,,869.0,82.0,-0.09023092194039167
2046159,<3 bedroom with own terrace @ La Mansion,7682248,2013-07-23,20,19.4086,-99.16261999999999,Cuauhtémoc,House,Private room,,634.0,92.0,-0.1463617843444703
2056514,Acogedor departamento en Coyoacán,10531228,2013-12-09,3,19.357129999999998,-99.16026,Coyoacán,Apartment,Entire home/apt,,1177.0,99.0,-0.01666366398100349
2056622,Cómodo y espacioso loft en Coyoacán,10531228,2013-12-09,3,19.35448,-99.16334,Coyoacán,Loft,Entire home/apt,,1538.0,98.0,0.06956289486100668
2056638,Amplio y luminoso loft en Coyoacán,10531228,2013-12-09,3,19.354039999999998,-99.16114,Coyoacán,Loft,Entire home/apt,,1788.0,99.0,0.12927657826960098
2072354,Coyoacan Historic Studio Apartment,10592410,2013-12-12,3,19.35156,-99.16861,Coyoacán,Guest suite,Entire home/apt,,669.0,97.0,-0.1380018686672671
2075738,Amazing apartment Mexico City!!!,2339771,2012-05-10,2,19.417360000000002,-99.16058000000001,Cuauhtémoc,Apartment,Entire home/apt,,3409.0,97.0,0.5164601014909264
2083241,Condesa Apartment in 1920s Landmarked Art Nouveau Mansion,8282570,2013-08-20,6,19.41522,-99.16728,Cuauhtémoc,Apartment,Entire home/apt,,1591.0,99.0,0.08222219574362867
2084093,5 min from CDMX´s airport,10644799,2013-12-15,6,19.43949,-99.08769000000001,Venustiano Carranza,Loft,Entire home/apt,,490.0,91.0,-0.18075686598782065
2088218,Private rooms near old Coyoacan center,10659485,2013-12-16,1,19.34179,-99.15326999999999,Coyoacán,House,Private room,,372.0,88.0,-0.20894172455667714
2093036,Departamento 2 dormitorios x Antara,3083561,2012-07-28,1,19.442970000000003,-99.20034,Miguel Hidalgo,Apartment,Private room,,2121.0,,0.2088152045698486
2094427,Polanco Concept Studio Loft...,3675629,2012-09-25,16,19.43573,-99.18955,Miguel Hidalgo,Apartment,Entire home/apt,,1659.0,95.0,0.09846431763076632
2102817,"COUSY HOUSE FOR 8, SAN MIGUEL DE ALLENDE. IDEAL 4Y",2534084,2012-06-03,1,19.39149,-99.15864,Benito Juárez,House,Shared room,,5114.0,,0.9237074223375396
2103827,FAMILY CITY HOME NEXT TO BEAUTIFUL PARK,1811779,2012-02-26,1,19.41131,-99.19899000000001,Miguel Hidalgo,Apartment,Entire home/apt,,1989.0,67.0,0.1772863797301108
2112138,COYOACAN NICE ♥ FLAT !!,10592410,2013-12-12,3,19.3537,-99.16915999999999,Coyoacán,Guest suite,Entire home/apt,,803.0,92.0,-0.10599533436026057
2117709,Nice and luminous apartment in Coyoacan,4079778,2012-11-06,4,19.3441,-99.15786,Coyoacán,Loft,Entire home/apt,,602.0,98.0,-0.15400513582077038
2118573,Walk to WTC from a Family Apartment in a Trendy Neighborhood,10802698,2013-12-25,2,19.387520000000002,-99.17468000000001,Benito Juárez,Apartment,Entire home/apt,1722.0,1560.0,99.0,0.07481769900096298
2127400,Stay like a local in Roma Norte,350668,2011-01-17,1,19.4187,-99.15921999999999,Cuauhtémoc,Townhouse,Private room,,1932.0,99.0,0.1636716599129513
2130176,Charming Apt in the best location,1326107,2011-10-23,4,19.41294,-99.15666999999999,Cuauhtémoc,Apartment,Entire home/apt,700.0,1046.0,96.0,-0.04795363408710691
2139830,Monthly Sublet in Colonia Popular,10897361,2013-12-29,1,19.32819,-99.16762,Coyoacán,Apartment,Entire home/apt,,1136.0,,-0.026456708060012955
2141665,Charming apartment at the BEST PRICE! Awesome area,4425585,2012-12-17,1,19.40081,-99.18432,Miguel Hidalgo,Apartment,Entire home/apt,,656.0,90.0,-0.141106980204514
2165745,"Sunny, quiet room next to UNAM",5324891,2013-03-04,3,19.33496,-99.16153,Coyoacán,Apartment,Private room,,624.0,60.0,-0.14875033168081409
2166030,"Sunny, quiet room near UNAM",5324891,2013-03-04,3,19.33484,-99.1621,Coyoacán,Apartment,Private room,,535.0,93.0,-0.17000840297427366
2171338,PASEO DE LA REFORMAGYM+POOL+SPA,7473312,2013-07-14,3,19.43339,-99.15467,Cuauhtémoc,Loft,Entire home/apt,,2580.0,92.0,0.3184495273080277
2182375,Bright and beautiful apt Narvarte,1979548,2012-03-21,2,19.38198,-99.15204,Benito Juárez,Apartment,Entire home/apt,,1293.0,98.0,0.011043485120584267
2188749,Green & cozy oasis at city rooftop,11161077,2014-01-09,1,19.39402,-99.15869,Benito Juárez,House,Private room,,490.0,98.0,-0.18075686598782065
2228415,Contemporary House with Jacuzzi in San Angel,2518152,2012-06-01,7,19.34871,-99.19332,Álvaro Obregón,House,Entire home/apt,,4994.0,100.0,0.8950448543014142
2233440,AR 218 BUSINESS HOTEL CONDESA CDMX,11401020,2014-01-17,2,19.40671,-99.17468000000001,Cuauhtémoc,Boutique hotel,Private room,,4796.0,100.0,0.8477516170418076
2237624,Bright Downtown Terrace Loft,9350608,2013-10-10,2,19.42831,-99.13497,Cuauhtémoc,Apartment,Entire home/apt,,1471.0,89.0,0.05355962770750341
2238309,"Condesa, moderno Loft alberca, gym e internet alta velocidad, Ideal Ejecutivos",7165956,2013-06-28,5,19.41689,-99.17792,Cuauhtémoc,Loft,Entire home/apt,,2159.0,98.0,0.21789168444795493
2257525,Nice room near colonia Condesa,11528964,2014-01-22,2,19.402420000000003,-99.18181,Miguel Hidalgo,Apartment,Private room,,272.0,88.0,-0.23282719792011486
2284377,Comfy room in polanco,11668406,2014-01-26,3,19.437179999999998,-99.20756999999999,Miguel Hidalgo,Apartment,Private room,,837.0,98.0,-0.09787427341669175
2289797,Feel like in your own apartment,10211713,2013-11-23,1,19.42073,-99.17257,Cuauhtémoc,Apartment,Entire home/apt,,1455.0,91.0,0.04973795196935338
2297044,Luxury apartments in Roma/Condesa,8618270,2013-09-03,5,19.41767,-99.16651999999999,Cuauhtémoc,Serviced apartment,Entire home/apt,,2250.0,85.0,0.23962746520868325
2297850,GREAT PLACE TO STAY @ POLANCO MEX,11736749,2014-01-28,5,19.42887,-99.17651,Miguel Hidalgo,Apartment,Private room,129.0,568.0,95.0,-0.1621261967643392
2302327,Beautiful Room for 2 with p/Bathroom - Roma,9470995,2013-10-16,9,19.416970000000003,-99.16196,Cuauhtémoc,Apartment,Private room,,1477.0,96.0,0.054992756109309676
2307983,BRIGHT & MODERN TWO LEVEL PENTHOUSE,3887359,2012-10-16,0,19.42589,-99.16634,Cuauhtémoc,Loft,Entire home/apt,1184.0,1909.0,96.0,0.15817800103936064
